eco,name,pgn,family,variation,position_fen,color_hex,family_hue,duplicate_group_size,duplicate_group_rank,umap_x,umap_y
E17,Queen's Indian Defense: Classical Variation,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O,Queen's Indian Defense,Classical Variation,rn1qk2r/pbppbppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b kq - 4 6,#5a14cc,262.7027027027027,1,1,12.007796287536621,5.356165885925293
E17,"Queen's Indian Defense: Classical Variation, Polugaevsky Gambit",1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. d5 exd5 8. Nh4,Queen's Indian Defense,Classical Variation,rn1q1rk1/pbppbppp/1p3n2/3p4/2P4N/6P1/PP2PPBP/RNBQ1RK1 b - - 1 8,#5a14cc,262.7027027027027,1,1,11.284156799316406,4.42556095123291
E17,"Queen's Indian Defense: Classical Variation, Taimanov Gambit",1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. d5 exd5 8. Nd4,Queen's Indian Defense,Classical Variation,rn1q1rk1/pbppbppp/1p3n2/3p4/2PN4/6P1/PP2PPBP/RNBQ1RK1 b - - 1 8,#5a14cc,262.7027027027027,1,1,11.567886352539062,4.467493534088135
E17,Queen's Indian Defense: Euwe Variation,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. b3,Queen's Indian Defense,Euwe Variation,rn1q1rk1/pbppbppp/1p2pn2/8/2PP4/1P3NP1/P3PPBP/RNBQ1RK1 b - - 0 7,#601ccf,262.7027027027027,1,1,12.382733345031738,5.873326301574707
E17,"Queen's Indian Defense: Fianchetto Variation, Kramnik Variation",1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. Re1,Queen's Indian Defense,Fianchetto Variation,rn1q1rk1/pbppbppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQR1K1 b - - 6 7,#6625d2,262.7027027027027,1,1,12.359386444091797,5.6054511070251465
E17,Queen's Indian Defense: Opocensky Variation,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. Nc3 Ne4 7. Bd2,Queen's Indian Defense,Opocensky Variation,rn1qk2r/pbppbppp/1p2p3/8/2PPn3/2N2NP1/PP1BPPBP/R2QK2R b KQkq - 6 7,#8046de,262.7027027027027,1,1,10.593019485473633,2.502927541732788
E17,Queen's Indian Defense: Traditional Variation,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7,Queen's Indian Defense,Traditional Variation,rn1qk2r/pbppbppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQK2R w KQkq - 3 6,#a677f2,262.7027027027027,1,1,11.175882339477539,1.6194660663604736
E18,"Queen's Indian Defense: Classical Variation, Tiviakov Defense",1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. Nc3 Na6,Queen's Indian Defense,Classical Variation,r2q1rk1/pbppbppp/np2pn2/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 7 8,#5a14cc,262.7027027027027,1,1,13.016011238098145,6.921699523925781
E18,"Queen's Indian Defense: Classical Variation, Traditional Variation",1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. Nc3,Queen's Indian Defense,Classical Variation,rn1q1rk1/pbppbppp/1p2pn2/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 6 7,#5a14cc,262.7027027027027,1,1,13.044620513916016,7.281388759613037
E18,"Queen's Indian Defense: Classical Variation, Traditional Variation, Nimzowitsch Line",1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. Nc3 d5,Queen's Indian Defense,Classical Variation,rn1q1rk1/pbp1bppp/1p2pn2/3p4/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8,#5a14cc,262.7027027027027,1,1,13.249320983886719,8.1246976852417
E19,"Queen's Indian Defense: Classical Variation, Traditional Variation, Main Line",1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. Nc3 Ne4 8. Qc2 Nxc3 9. Qxc3,Queen's Indian Defense,Classical Variation,rn1q1rk1/pbppbppp/1p2p3/8/2PP4/2Q2NP1/PP2PPBP/R1B2RK1 b - - 0 9,#5a14cc,262.7027027027027,1,1,12.381683349609375,6.394992828369141
E20,Nimzo-Indian Defense,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,Nimzo-Indian Defense,Root,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,#4c8cdf,214.05405405405406,1,1,9.438250541687012,-0.28603360056877136
E20,Nimzo-Indian Defense: Dilworth Gambit,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e4,Nimzo-Indian Defense,Dilworth Gambit,rnbqk2r/pppp1ppp/4pn2/8/1bPPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4,#1756a8,214.05405405405406,1,1,9.711019515991211,0.29324209690093994
E20,Nimzo-Indian Defense: Kmoch Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. f3,Nimzo-Indian Defense,Kmoch Variation,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N2P2/PP2P1PP/R1BQKBNR b KQkq - 0 4,#1e5cac,214.05405405405406,1,1,9.057595252990723,0.42897307872772217
E20,Nimzo-Indian Defense: Mikenas Attack,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qd3,Nimzo-Indian Defense,Mikenas Attack,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2NQ4/PP2PPPP/R1B1KBNR b KQkq - 3 4,#1465cf,214.05405405405406,1,1,9.929462432861328,1.158467411994934
E20,Nimzo-Indian Defense: Romanishin Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. g3,Nimzo-Indian Defense,Romanishin Variation,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N3P1/PP2PP1P/R1BQKBNR b KQkq - 0 4,#3b84e4,214.05405405405406,1,1,9.455697059631348,0.6072942614555359
E20,Nimzo-Indian Defense: Romanishin Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5 5. g3 O-O 6. Bg2,Nimzo-Indian Defense,Romanishin Variation,rnbq1rk1/pp1p1ppp/4pn2/2p5/1bPP4/2N2NP1/PP2PPBP/R1BQK2R b KQ - 2 6,#3b84e4,214.05405405405406,1,1,8.731083869934082,1.9015218019485474
E20,"Nimzo-Indian Defense: Romanishin Variation, English Hybrid",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5 5. g3 cxd4 6. Nxd4 O-O 7. Bg2 d5 8. cxd5 Nxd5,Nimzo-Indian Defense,Romanishin Variation,rnbq1rk1/pp3ppp/4p3/3n4/1b1N4/2N3P1/PP2PPBP/R1BQK2R w KQ - 0 9,#3b84e4,214.05405405405406,1,1,11.552364349365234,2.5983388423919678
E21,Nimzo-Indian Defense: Three Knights Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3,Nimzo-Indian Defense,Three Knights Variation,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4,#82b3f3,214.05405405405406,1,1,10.87671947479248,1.5687083005905151
E21,"Nimzo-Indian Defense: Three Knights Variation, Euwe Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5 5. d5 Ne4,Nimzo-Indian Defense,Three Knights Variation,rnbqk2r/pp1p1ppp/4p3/2pP4/1bP1n3/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 1 6,#82b3f3,214.05405405405406,1,1,10.981195449829102,1.3434556722640991
E21,"Nimzo-Indian Defense: Three Knights Variation, Korchnoi Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5 5. d5,Nimzo-Indian Defense,Three Knights Variation,rnbqk2r/pp1p1ppp/4pn2/2pP4/1bP5/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 5,#82b3f3,214.05405405405406,1,1,11.9064359664917,2.795947313308716
E21,"Nimzo-Indian Defense: Three Knights Variation, Shocron Gambit",1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nc3 c5 5. d5 b5,Nimzo-Indian Defense,Three Knights Variation,rnbqk2r/p2p1ppp/4pn2/1ppP4/1bP5/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 6,#82b3f3,214.05405405405406,1,1,11.88358211517334,2.7998087406158447
E22,Nimzo-Indian Defense: Spielmann Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3,Nimzo-Indian Defense,Spielmann Variation,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/1QN5/PP2PPPP/R1B1KBNR b KQkq - 3 4,#669fea,214.05405405405406,1,1,11.09010124206543,1.8234413862228394
E23,"Nimzo-Indian Defense: Spielmann Variation, Carlsbad Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 c5 5. dxc5 Nc6 6. Nf3 Ne4 7. Bd2 Nxd2,Nimzo-Indian Defense,Spielmann Variation,r1bqk2r/pp1p1ppp/2n1p3/2P5/1bP5/1QN2N2/PP1nPPPP/R3KB1R w KQkq - 0 8,#669fea,214.05405405405406,1,1,11.817487716674805,2.9498531818389893
E23,"Nimzo-Indian Defense: Spielmann Variation, Romanovsky Gambit",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 c5 5. dxc5 Nc6,Nimzo-Indian Defense,Spielmann Variation,r1bqk2r/pp1p1ppp/2n1pn2/2P5/1bP5/1QN5/PP2PPPP/R1B1KBNR w KQkq - 1 6,#669fea,214.05405405405406,1,1,12.384492874145508,4.37775993347168
E23,"Nimzo-Indian Defense: Spielmann Variation, Stahlberg Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 c5 5. dxc5 Nc6 6. Nf3 Ne4 7. Bd2 Nxc5,Nimzo-Indian Defense,Spielmann Variation,r1bqk2r/pp1p1ppp/2n1p3/2n5/1bP5/1QN2N2/PP1BPPPP/R3KB1R w KQkq - 0 8,#669fea,214.05405405405406,1,1,12.002517700195312,3.1544511318206787
E23,"Nimzo-Indian Defense: Spielmann Variation, Stahlberg Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 c5 5. dxc5 Nc6 6. Nf3 Ne4 7. Bd2 Nxc5 8. Qc2 f5 9. g3,Nimzo-Indian Defense,Spielmann Variation,r1bqk2r/pp1p2pp/2n1p3/2n2p2/1bP5/2N2NP1/PPQBPP1P/R3KB1R b KQkq - 0 9,#669fea,214.05405405405406,1,1,10.09887409210205,2.717480182647705
E24,Nimzo-Indian Defense: Sämisch Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. a3,Nimzo-Indian Defense,Sämisch Variation,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/P1N5/1P2PPPP/R1BQKBNR b KQkq - 0 4,#84aee4,214.05405405405406,1,1,9.12766170501709,0.5718465447425842
E24,"Nimzo-Indian Defense: Sämisch Variation, Botvinnik Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. f3 d5 5. a3 Bxc3+ 6. bxc3 c5 7. e3 O-O 8. cxd5 Nxd5,Nimzo-Indian Defense,Sämisch Variation,rnbq1rk1/pp3ppp/4p3/2pn4/3P4/P1P1PP2/6PP/R1BQKBNR w KQ - 0 9,#84aee4,214.05405405405406,1,1,1.4635499715805054,2.514533519744873
E25,Nimzo-Indian Defense: Sämisch Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. f3 d5 5. a3 Bxc3+ 6. bxc3 c5 7. cxd5,Nimzo-Indian Defense,Sämisch Variation,rnbqk2r/pp3ppp/4pn2/2pP4/3P4/P1P2P2/4P1PP/R1BQKBNR b KQkq - 0 7,#84aee4,214.05405405405406,1,1,4.240091323852539,1.8289368152618408
E25,"Nimzo-Indian Defense: Sämisch Variation, Keres Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. f3 d5 5. a3 Bxc3+ 6. bxc3 c5 7. cxd5 Nxd5 8. dxc5,Nimzo-Indian Defense,Sämisch Variation,rnbqk2r/pp3ppp/4p3/2Pn4/8/P1P2P2/4P1PP/R1BQKBNR b KQkq - 0 8,#84aee4,214.05405405405406,1,1,4.5102643966674805,-0.4869205951690674
E25,"Nimzo-Indian Defense: Sämisch Variation, Romanovsky Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. f3 d5 5. a3 Bxc3+ 6. bxc3 c5 7. cxd5 Nxd5 8. dxc5 f5,Nimzo-Indian Defense,Sämisch Variation,rnbqk2r/pp4pp/4p3/2Pn1p2/8/P1P2P2/4P1PP/R1BQKBNR w KQkq - 0 9,#84aee4,214.05405405405406,1,1,4.57329797744751,-1.818469762802124
E26,Nimzo-Indian Defense: Sämisch Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. a3 Bxc3+ 5. bxc3 c5 6. e3,Nimzo-Indian Defense,Sämisch Variation,rnbqk2r/pp1p1ppp/4pn2/2p5/2PP4/P1P1P3/5PPP/R1BQKBNR b KQkq - 0 6,#84aee4,214.05405405405406,1,1,6.106414318084717,0.9922585487365723
E26,"Nimzo-Indian Defense: Sämisch Variation, O'Kelly Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. a3 Bxc3+ 5. bxc3 c5 6. e3 b6,Nimzo-Indian Defense,Sämisch Variation,rnbqk2r/p2p1ppp/1p2pn2/2p5/2PP4/P1P1P3/5PPP/R1BQKBNR w KQkq - 0 7,#84aee4,214.05405405405406,1,1,7.263010025024414,-0.6114826798439026
E27,Nimzo-Indian Defense: Sämisch Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. a3 Bxc3+ 5. bxc3 O-O,Nimzo-Indian Defense,Sämisch Variation,rnbq1rk1/pppp1ppp/4pn2/8/2PP4/P1P5/4PPPP/R1BQKBNR w KQ - 1 6,#84aee4,214.05405405405406,1,1,2.0451793670654297,0.910868227481842
E28,Nimzo-Indian Defense: Sämisch Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. a3 Bxc3+ 6. bxc3,Nimzo-Indian Defense,Sämisch Variation,rnbq1rk1/pppp1ppp/4pn2/8/2PP4/P1P1P3/5PPP/R1BQKBNR b KQ - 0 6,#84aee4,214.05405405405406,1,1,-2.6430065631866455,7.169630527496338
E29,Nimzo-Indian Defense: Sämisch Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 c5 5. Bd3 Nc6 6. a3 Bxc3+ 7. bxc3 O-O,Nimzo-Indian Defense,Sämisch Variation,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ - 1 8,#84aee4,214.05405405405406,1,1,7.347907066345215,0.6143348217010498
E29,"Nimzo-Indian Defense: Sämisch Variation, Capablanca Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 c5 5. Bd3 Nc6 6. a3 Bxc3+ 7. bxc3 O-O 8. Ne2 b6 9. e4 Ne8,Nimzo-Indian Defense,Sämisch Variation,r1bqnrk1/p2p1ppp/1pn1p3/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R w KQ - 1 10,#84aee4,214.05405405405406,1,1,9.882095336914062,1.4923969507217407
E30,Nimzo-Indian Defense: Leningrad Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bg5,Nimzo-Indian Defense,Leningrad Variation,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq - 3 4,#2762b0,214.05405405405406,1,1,8.55849838256836,-0.6221661567687988
E30,"Nimzo-Indian Defense: Leningrad Variation, Averbakh Gambit",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bg5 h6 5. Bh4 c5 6. d5 b5,Nimzo-Indian Defense,Leningrad Variation,rnbqk2r/p2p1pp1/4pn1p/1ppP4/1bP4B/2N5/PP2PPPP/R2QKBNR w KQkq - 0 7,#2762b0,214.05405405405406,1,1,11.269994735717773,1.1985443830490112
E31,"Nimzo-Indian Defense: Leningrad Variation, Benoni Defense",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bg5 h6 5. Bh4 c5 6. d5 d6,Nimzo-Indian Defense,Leningrad Variation,rnbqk2r/pp3pp1/3ppn1p/2pP4/1bP4B/2N5/PP2PPPP/R2QKBNR w KQkq - 0 7,#2762b0,214.05405405405406,1,1,10.246845245361328,0.7200025916099548
E32,Nimzo-Indian Defense: Classical Variation,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2,Nimzo-Indian Defense,Classical Variation,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PPQ1PPPP/R1B1KBNR b KQkq - 3 4,#104fa2,214.05405405405406,1,1,10.977014541625977,1.6403688192367554
E32,"Nimzo-Indian Defense: Classical Variation, Keres Defense",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6,Nimzo-Indian Defense,Classical Variation,rnbq1rk1/p1pp1ppp/1p2pn2/8/2PP4/P1Q5/1P2PPPP/R1B1KBNR w KQ - 0 7,#104fa2,214.05405405405406,1,1,7.811865329742432,0.04774116724729538
E32,"Nimzo-Indian Defense: Classical Variation, Vitolins-Adorjan Gambit",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b5,Nimzo-Indian Defense,Classical Variation,rnbq1rk1/p1pp1ppp/4pn2/1p6/2PP4/P1Q5/1P2PPPP/R1B1KBNR w KQ - 0 7,#104fa2,214.05405405405406,1,1,9.588067054748535,0.04566561430692673
E33,"Nimzo-Indian Defense: Classical Variation, Milner-Barry Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 Nc6 5. Nf3 d6,Nimzo-Indian Defense,Classical Variation,r1bqk2r/ppp2ppp/2nppn2/8/1bPP4/2N2N2/PPQ1PPPP/R1B1KB1R w KQkq - 0 6,#104fa2,214.05405405405406,1,1,10.200202941894531,3.089205026626587
E33,"Nimzo-Indian Defense: Classical Variation, Zurich Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 Nc6,Nimzo-Indian Defense,Classical Variation,r1bqk2r/pppp1ppp/2n1pn2/8/1bPP4/2N5/PPQ1PPPP/R1B1KBNR w KQkq - 4 5,#104fa2,214.05405405405406,1,1,9.707114219665527,1.8586689233779907
E34,"Nimzo-Indian Defense: Classical Variation, Belyavsky Gambit",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. cxd5 Qxd5 6. Nf3 Qf5 7. Qd1 e5,Nimzo-Indian Defense,Classical Variation,rnb1k2r/ppp2ppp/5n2/4pq2/1b1P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 8,#104fa2,214.05405405405406,1,1,9.12700080871582,1.2671796083450317
E34,"Nimzo-Indian Defense: Classical Variation, Noa Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5,Nimzo-Indian Defense,Classical Variation,rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/2N5/PPQ1PPPP/R1B1KBNR w KQkq - 0 5,#104fa2,214.05405405405406,1,1,11.042703628540039,3.025477409362793
E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. cxd5 exd5,Nimzo-Indian Defense,Classical Variation,rnbqk2r/ppp2ppp/5n2/3p4/1b1P4/2N5/PPQ1PPPP/R1B1KBNR w KQkq - 0 6,#104fa2,214.05405405405406,1,1,9.487483978271484,0.06849318742752075
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. a3,Nimzo-Indian Defense,Classical Variation,rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/P1N5/1PQ1PPPP/R1B1KBNR b KQkq - 0 5,#104fa2,214.05405405405406,1,1,9.89928150177002,1.8665403127670288
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation, Botvinnik Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. a3 Bxc3+ 6. Qxc3 Nc6,Nimzo-Indian Defense,Classical Variation,r1bqk2r/ppp2ppp/2n1pn2/3p4/2PP4/P1Q5/1P2PPPP/R1B1KBNR w KQkq - 1 7,#104fa2,214.05405405405406,1,1,4.956620693206787,2.9534809589385986
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation, Main Line",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. a3 Bxc3+ 6. Qxc3 Ne4,Nimzo-Indian Defense,Classical Variation,rnbqk2r/ppp2ppp/4p3/3p4/2PPn3/P1Q5/1P2PPPP/R1B1KBNR w KQkq - 1 7,#104fa2,214.05405405405406,1,1,5.377668380737305,1.550240159034729
E36,"Nimzo-Indian Defense: Classical Variation, Romanishin Gambit",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. a3 Bxc3+ 6. Qxc3 c5,Nimzo-Indian Defense,Classical Variation,rnbqk2r/pp3ppp/4pn2/2pp4/2PP4/P1Q5/1P2PPPP/R1B1KBNR w KQkq - 0 7,#104fa2,214.05405405405406,1,1,9.938108444213867,0.08869475871324539
E37,"Nimzo-Indian Defense: Classical Variation, Modern Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. a3 Bxc3+ 6. Qxc3 Ne4 7. Qc2 c5,Nimzo-Indian Defense,Classical Variation,rnbqk2r/pp3ppp/4p3/2pp4/2PPn3/P7/1PQ1PPPP/R1B1KBNR w KQkq - 0 8,#104fa2,214.05405405405406,1,1,8.269787788391113,0.30814552307128906
E37,"Nimzo-Indian Defense: Classical Variation, Noa Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. a3 Bxc3+ 6. Qxc3 Ne4 7. Qc2,Nimzo-Indian Defense,Classical Variation,rnbqk2r/ppp2ppp/4p3/3p4/2PPn3/P7/1PQ1PPPP/R1B1KBNR b KQkq - 2 7,#104fa2,214.05405405405406,1,1,6.784890651702881,2.075294256210327
E37,"Nimzo-Indian Defense: Classical Variation, Noa Variation, San Remo Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. a3 Bxc3+ 6. Qxc3 Ne4 7. Qc2 Nc6 8. e3 e5,Nimzo-Indian Defense,Classical Variation,r1bqk2r/ppp2ppp/2n5/3pp3/2PPn3/P3P3/1PQ2PPP/R1B1KBNR w KQkq - 0 9,#104fa2,214.05405405405406,1,1,6.8514556884765625,1.243186116218567
E38,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 c5,Nimzo-Indian Defense,Classical Variation,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N5/PPQ1PPPP/R1B1KBNR w KQkq - 0 5,#104fa2,214.05405405405406,1,1,11.508024215698242,2.3259150981903076
E38,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. e3 d5 6. Nf3 c5,Nimzo-Indian Defense,Classical Variation,rnbq1rk1/pp3ppp/4pn2/2pp4/1bPP4/2N1PN2/PPQ2PPP/R1B1KB1R w KQ - 0 7,#104fa2,214.05405405405406,1,1,12.74222469329834,5.30372953414917
E38,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Steiner Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 c5 5. dxc5 Bxc3+,Nimzo-Indian Defense,Classical Variation,rnbqk2r/pp1p1ppp/4pn2/2P5/2P5/2b5/PPQ1PPPP/R1B1KBNR w KQkq - 0 6,#104fa2,214.05405405405406,1,1,9.836499214172363,-0.0698971375823021
E39,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Macieja System",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 c5 5. dxc5 O-O 6. a3 Bxc5 7. Nf3 b6,Nimzo-Indian Defense,Classical Variation,rnbq1rk1/p2p1ppp/1p2pn2/2b5/2P5/P1N2N2/1PQ1PPPP/R1B1KB1R w KQ - 0 8,#104fa2,214.05405405405406,1,1,10.925668716430664,2.7959344387054443
E39,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Pirc Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 c5 5. dxc5 O-O,Nimzo-Indian Defense,Classical Variation,rnbq1rk1/pp1p1ppp/4pn2/2P5/1bP5/2N5/PPQ1PPPP/R1B1KBNR w KQ - 1 6,#104fa2,214.05405405405406,1,1,11.487320899963379,2.574798822402954
E40,Nimzo-Indian Defense: Rubinstein System,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3,Nimzo-Indian Defense,Rubinstein System,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 4,#5c93db,214.05405405405406,1,1,9.13514518737793,0.8154022097587585
E40,"Nimzo-Indian Defense: Rubinstein System, Taimanov Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 Nc6,Nimzo-Indian Defense,Rubinstein System,r1bqk2r/pppp1ppp/2n1pn2/8/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq - 1 5,#5c93db,214.05405405405406,1,1,7.415045261383057,1.916501522064209
E41,Nimzo-Indian Defense: Rubinstein System,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 c5,Nimzo-Indian Defense,Rubinstein System,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq - 0 5,#5c93db,214.05405405405406,1,1,9.874961853027344,0.10078274458646774
E41,"Nimzo-Indian Defense: Rubinstein System, Hübner Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 c5 5. Bd3 Nc6 6. Nf3 Bxc3+ 7. bxc3 d6,Nimzo-Indian Defense,Rubinstein System,r1bqk2r/pp3ppp/2nppn2/2p5/2PP4/2PBPN2/P4PPP/R1BQK2R w KQkq - 0 8,#5c93db,214.05405405405406,1,1,9.185094833374023,2.9777145385742188
E41,"Nimzo-Indian Defense: Rubinstein System, Hübner Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 c5 5. Bd3 Nc6 6. Nf3 Bxc3+ 7. bxc3 d6 8. O-O O-O,Nimzo-Indian Defense,Rubinstein System,r1bq1rk1/pp3ppp/2nppn2/2p5/2PP4/2PBPN2/P4PPP/R1BQ1RK1 w - - 2 9,#5c93db,214.05405405405406,1,1,11.531548500061035,3.7925446033477783
